( ?user = <http://example.org/u_46624> ) ( ?movie = <http://example.org/m_5625> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_51086> ) ( ?movie = <http://example.org/m_46578> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_61379> ) ( ?movie = <http://example.org/m_924> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_5925> ) ( ?movie = <http://example.org/m_7836> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_35408> ) ( ?movie = <http://example.org/m_2132> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_58763> ) ( ?movie = <http://example.org/m_4878> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_66164> ) ( ?movie = <http://example.org/m_40815> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_49527> ) ( ?movie = <http://example.org/m_5319> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_12046> ) ( ?movie = <http://example.org/m_60126> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_10272> ) ( ?movie = <http://example.org/m_1273> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_59086> ) ( ?movie = <http://example.org/m_60069> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_9522> ) ( ?movie = <http://example.org/m_58559> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_66892> ) ( ?movie = <http://example.org/m_55118> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_21171> ) ( ?movie = <http://example.org/m_44761> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_2455> ) ( ?movie = <http://example.org/m_55820> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_66134> ) ( ?movie = <http://example.org/m_1676> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_42664> ) ( ?movie = <http://example.org/m_3683> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_27935> ) ( ?movie = <http://example.org/m_48394> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_19131> ) ( ?movie = <http://example.org/m_6650> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_68899> ) ( ?movie = <http://example.org/m_26007> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_3512> ) ( ?movie = <http://example.org/m_1625> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_6150> ) ( ?movie = <http://example.org/m_55805> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_22198> ) ( ?movie = <http://example.org/m_7123> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_63991> ) ( ?movie = <http://example.org/m_1947> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_21838> ) ( ?movie = <http://example.org/m_56587> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_43102> ) ( ?movie = <http://example.org/m_58559> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_57097> ) ( ?movie = <http://example.org/m_318> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_34958> ) ( ?movie = <http://example.org/m_52328> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_65298> ) ( ?movie = <http://example.org/m_30803> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_45257> ) ( ?movie = <http://example.org/m_50872> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_29225> ) ( ?movie = <http://example.org/m_1188> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_25752> ) ( ?movie = <http://example.org/m_1090> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_33052> ) ( ?movie = <http://example.org/m_59022> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_17334> ) ( ?movie = <http://example.org/m_51091> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_18379> ) ( ?movie = <http://example.org/m_1258> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_16289> ) ( ?movie = <http://example.org/m_1> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_55762> ) ( ?movie = <http://example.org/m_36537> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_4549> ) ( ?movie = <http://example.org/m_41285> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_43205> ) ( ?movie = <http://example.org/m_46578> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_29892> ) ( ?movie = <http://example.org/m_26524> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_51191> ) ( ?movie = <http://example.org/m_2467> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_50295> ) ( ?movie = <http://example.org/m_2406> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_68044> ) ( ?movie = <http://example.org/m_7153> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_66190> ) ( ?movie = <http://example.org/m_318> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_10084> ) ( ?movie = <http://example.org/m_353> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_49838> ) ( ?movie = <http://example.org/m_858> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_34405> ) ( ?movie = <http://example.org/m_2028> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_16206> ) ( ?movie = <http://example.org/m_5008> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_9117> ) ( ?movie = <http://example.org/m_7380> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_31784> ) ( ?movie = <http://example.org/m_48738> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_19575> ) ( ?movie = <http://example.org/m_480> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_39985> ) ( ?movie = <http://example.org/m_26285> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_15722> ) ( ?movie = <http://example.org/m_57528> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_31879> ) ( ?movie = <http://example.org/m_4973> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_32445> ) ( ?movie = <http://example.org/m_2690> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_11802> ) ( ?movie = <http://example.org/m_1810> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_55414> ) ( ?movie = <http://example.org/m_8253> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_17647> ) ( ?movie = <http://example.org/m_3108> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_42337> ) ( ?movie = <http://example.org/m_333> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_49626> ) ( ?movie = <http://example.org/m_46322> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_26738> ) ( ?movie = <http://example.org/m_53894> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_4198> ) ( ?movie = <http://example.org/m_2963> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_71420> ) ( ?movie = <http://example.org/m_59315> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_30886> ) ( ?movie = <http://example.org/m_64839> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_47302> ) ( ?movie = <http://example.org/m_34162> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_13694> ) ( ?movie = <http://example.org/m_41571> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_10936> ) ( ?movie = <http://example.org/m_1945> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_31682> ) ( ?movie = <http://example.org/m_3363> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_44706> ) ( ?movie = <http://example.org/m_48997> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_66893> ) ( ?movie = <http://example.org/m_40278> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_22206> ) ( ?movie = <http://example.org/m_1172> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_13701> ) ( ?movie = <http://example.org/m_56171> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_48076> ) ( ?movie = <http://example.org/m_59501> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_31854> ) ( ?movie = <http://example.org/m_1266> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_41622> ) ( ?movie = <http://example.org/m_1> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_38726> ) ( ?movie = <http://example.org/m_64957> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_29508> ) ( ?movie = <http://example.org/m_5464> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_18256> ) ( ?movie = <http://example.org/m_2431> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_5459> ) ( ?movie = <http://example.org/m_49530> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_60670> ) ( ?movie = <http://example.org/m_46578> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_7849> ) ( ?movie = <http://example.org/m_53956> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_22616> ) ( ?movie = <http://example.org/m_349> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_23865> ) ( ?movie = <http://example.org/m_1270> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_19864> ) ( ?movie = <http://example.org/m_59315> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_66553> ) ( ?movie = <http://example.org/m_4327> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_26136> ) ( ?movie = <http://example.org/m_51412> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_5238> ) ( ?movie = <http://example.org/m_27611> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_71037> ) ( ?movie = <http://example.org/m_7458> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_9415> ) ( ?movie = <http://example.org/m_265> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_33251> ) ( ?movie = <http://example.org/m_54736> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_6571> ) ( ?movie = <http://example.org/m_51662> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_51213> ) ( ?movie = <http://example.org/m_2288> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_30938> ) ( ?movie = <http://example.org/m_1188> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_54767> ) ( ?movie = <http://example.org/m_7387> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_61400> ) ( ?movie = <http://example.org/m_44555> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_57977> ) ( ?movie = <http://example.org/m_44694> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_3849> ) ( ?movie = <http://example.org/m_10> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_20438> ) ( ?movie = <http://example.org/m_8914> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_41000> ) ( ?movie = <http://example.org/m_440> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_68810> ) ( ?movie = <http://example.org/m_2278> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_4188> ) ( ?movie = <http://example.org/m_6760> ) ( ?genre = <http://example.org/g_Adventure> )
( ?user = <http://example.org/u_18304> ) ( ?movie = <http://example.org/m_44191> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_10231> ) ( ?movie = <http://example.org/m_5014> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_19806> ) ( ?movie = <http://example.org/m_6350> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_2706> ) ( ?movie = <http://example.org/m_6857> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_55197> ) ( ?movie = <http://example.org/m_7585> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_66533> ) ( ?movie = <http://example.org/m_2858> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_59750> ) ( ?movie = <http://example.org/m_3844> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_31296> ) ( ?movie = <http://example.org/m_53000> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_58600> ) ( ?movie = <http://example.org/m_7099> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_20492> ) ( ?movie = <http://example.org/m_5782> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_35051> ) ( ?movie = <http://example.org/m_2858> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_4002> ) ( ?movie = <http://example.org/m_6990> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_2429> ) ( ?movie = <http://example.org/m_63131> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_19854> ) ( ?movie = <http://example.org/m_3535> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_46804> ) ( ?movie = <http://example.org/m_4896> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_2218> ) ( ?movie = <http://example.org/m_3994> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_30687> ) ( ?movie = <http://example.org/m_33171> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_70100> ) ( ?movie = <http://example.org/m_1704> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_33780> ) ( ?movie = <http://example.org/m_110> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_39904> ) ( ?movie = <http://example.org/m_2329> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_30286> ) ( ?movie = <http://example.org/m_1200> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_41234> ) ( ?movie = <http://example.org/m_27727> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_59327> ) ( ?movie = <http://example.org/m_26171> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_14570> ) ( ?movie = <http://example.org/m_3720> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_35141> ) ( ?movie = <http://example.org/m_480> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_63578> ) ( ?movie = <http://example.org/m_296> ) ( ?genre = <http://example.org/g_Sci-Fi> )
( ?user = <http://example.org/u_22712> ) ( ?movie = <http://example.org/m_51662> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_67840> ) ( ?movie = <http://example.org/m_2762> ) ( ?genre = <http://example.org/g_Adventure> )
( ?user = <http://example.org/u_55560> ) ( ?movie = <http://example.org/m_7013> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_18718> ) ( ?movie = <http://example.org/m_7841> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_26356> ) ( ?movie = <http://example.org/m_8644> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_11577> ) ( ?movie = <http://example.org/m_35836> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_20709> ) ( ?movie = <http://example.org/m_60766> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_19982> ) ( ?movie = <http://example.org/m_8039> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_43004> ) ( ?movie = <http://example.org/m_51931> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_53859> ) ( ?movie = <http://example.org/m_337> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_5475> ) ( ?movie = <http://example.org/m_27410> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_8824> ) ( ?movie = <http://example.org/m_34405> ) ( ?genre = <http://example.org/g_Horror> )
( ?user = <http://example.org/u_46762> ) ( ?movie = <http://example.org/m_27592> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_13257> ) ( ?movie = <http://example.org/m_3052> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_47065> ) ( ?movie = <http://example.org/m_986> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_24132> ) ( ?movie = <http://example.org/m_3949> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_9245> ) ( ?movie = <http://example.org/m_51937> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_69469> ) ( ?movie = <http://example.org/m_64716> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_8787> ) ( ?movie = <http://example.org/m_41627> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_59529> ) ( ?movie = <http://example.org/m_33166> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_71331> ) ( ?movie = <http://example.org/m_46965> ) ( ?genre = <http://example.org/g_Thriller> )
( ?user = <http://example.org/u_18742> ) ( ?movie = <http://example.org/m_2944> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_33784> ) ( ?movie = <http://example.org/m_56389> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_6971> ) ( ?movie = <http://example.org/m_53996> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_28048> ) ( ?movie = <http://example.org/m_7147> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_14246> ) ( ?movie = <http://example.org/m_3083> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_62795> ) ( ?movie = <http://example.org/m_55288> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_55699> ) ( ?movie = <http://example.org/m_3275> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_36049> ) ( ?movie = <http://example.org/m_3949> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_56030> ) ( ?movie = <http://example.org/m_51884> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_8282> ) ( ?movie = <http://example.org/m_27878> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_34368> ) ( ?movie = <http://example.org/m_2640> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_66457> ) ( ?movie = <http://example.org/m_39183> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_68516> ) ( ?movie = <http://example.org/m_7396> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_11090> ) ( ?movie = <http://example.org/m_59995> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_35160> ) ( ?movie = <http://example.org/m_50804> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_41726> ) ( ?movie = <http://example.org/m_58998> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_31104> ) ( ?movie = <http://example.org/m_59392> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_4856> ) ( ?movie = <http://example.org/m_5481> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_54129> ) ( ?movie = <http://example.org/m_46965> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_27297> ) ( ?movie = <http://example.org/m_4351> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_10844> ) ( ?movie = <http://example.org/m_5007> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_29658> ) ( ?movie = <http://example.org/m_750> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_36803> ) ( ?movie = <http://example.org/m_5679> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_30500> ) ( ?movie = <http://example.org/m_55814> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_45070> ) ( ?movie = <http://example.org/m_44761> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_28129> ) ( ?movie = <http://example.org/m_41863> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_26964> ) ( ?movie = <http://example.org/m_1293> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_64587> ) ( ?movie = <http://example.org/m_5502> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_68393> ) ( ?movie = <http://example.org/m_31225> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_22936> ) ( ?movie = <http://example.org/m_51662> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_26704> ) ( ?movie = <http://example.org/m_6953> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_47719> ) ( ?movie = <http://example.org/m_2858> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_26617> ) ( ?movie = <http://example.org/m_36529> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_17909> ) ( ?movie = <http://example.org/m_47894> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_27743> ) ( ?movie = <http://example.org/m_4246> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_19402> ) ( ?movie = <http://example.org/m_2959> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_14679> ) ( ?movie = <http://example.org/m_6539> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_33202> ) ( ?movie = <http://example.org/m_527> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_15716> ) ( ?movie = <http://example.org/m_8644> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_27713> ) ( ?movie = <http://example.org/m_6793> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_52751> ) ( ?movie = <http://example.org/m_902> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_19475> ) ( ?movie = <http://example.org/m_1183> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_62857> ) ( ?movie = <http://example.org/m_32587> ) ( ?genre = <http://example.org/g_Crime> )
( ?user = <http://example.org/u_8930> ) ( ?movie = <http://example.org/m_2614> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_51218> ) ( ?movie = <http://example.org/m_4246> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_10563> ) ( ?movie = <http://example.org/m_2916> ) ( ?genre = <http://example.org/g_Action> )
( ?user = <http://example.org/u_53192> ) ( ?movie = <http://example.org/m_51255> ) ( ?genre = <http://example.org/g_Adventure> )
( ?user = <http://example.org/u_10476> ) ( ?movie = <http://example.org/m_26152> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_71055> ) ( ?movie = <http://example.org/m_61240> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_1724> ) ( ?movie = <http://example.org/m_56339> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_548> ) ( ?movie = <http://example.org/m_2795> ) ( ?genre = <http://example.org/g_Comedy> )
( ?user = <http://example.org/u_46449> ) ( ?movie = <http://example.org/m_509> ) ( ?genre = <http://example.org/g_Drama> )
( ?user = <http://example.org/u_34145> ) ( ?movie = <http://example.org/m_2791> ) ( ?genre = <http://example.org/g_Comedy> )
