( ?movie = <http://example.org/m_2501> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1253> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_720> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6276> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4998> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3724> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4515> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_29> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2313> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7834> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6688> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_8273> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6660> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_6660> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1704> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8759> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7489> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7489> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_3086> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3330> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_25971> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3105> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6426> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5659> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7452> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_7349> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_40870> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_40870> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_25962> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1023> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_154> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6077> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_59832> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1208> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1914> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_452> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6170> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_497> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2695> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2212> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_32179> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4176> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_31112> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_31112> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_39474> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2791> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1734> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_302> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6387> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7484> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3592> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3163> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3008> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1285> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4809> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3358> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8879> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_214> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5440> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_31107> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3747> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3503> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26289> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1197> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1171> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1962> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7034> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_62> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_9013> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_903> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26111> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_26111> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26585> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_555> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3362> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_625> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5500> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2686> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1874> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4330> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4070> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8778> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1946> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7898> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5393> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4970> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_60137> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_1937> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1899> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2610> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7066> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3283> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2905> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5056> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2729> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4798> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6910> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8662> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_948> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1951> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_60309> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_60309> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_60411> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_60411> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_42217> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_25797> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2690> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8600> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3329> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_912> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1678> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2946> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_307> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_471> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8594> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_246> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_953> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2237> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1196> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4708> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2858> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8726> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_33564> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3079> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2495> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3044> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2730> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_456> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_456> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_94> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1227> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_121> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8336> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1218> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7833> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4769> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_26398> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6305> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8505> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1087> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26064> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26524> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5649> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1832> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5157> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7745> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2762> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_32875> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2670> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3679> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8477> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_8477> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8331> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26360> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_26360> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2312> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8404> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4484> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2951> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8930> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_985> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8143> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_8143> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8921> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1256> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6133> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3104> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4406> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8292> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3012> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2529> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6650> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_6650> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_32954> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1207> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2344> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6599> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1904> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_64418> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_841> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2565> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4804> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_44889> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_64280> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_64280> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7480> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1288> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8700> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2437> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2685> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2185> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7483> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_7483> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_57480> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3007> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6796> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3153> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_31042> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1645> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6787> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6072> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_337> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7644> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7644> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_6859> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7221> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_64900> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2983> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_213> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_51857> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3746> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3972> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8661> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7409> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7409> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_2097> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6461> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_125> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26326> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26326> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_3011> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_32469> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_615> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2202> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6791> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6791> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_3651> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_599> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5544> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1873> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1415> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_527> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4668> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8033> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7897> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26067> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5124> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4595> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1936> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1507> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7888> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8732> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4960> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_2243> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7935> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1292> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2904> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6229> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6229> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_2728> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3328> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1420> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1420> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_1652> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_1652> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2503> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7159> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_5840> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4359> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3421> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3775> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1950> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_64839> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_1941> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7920> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_7920> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5849> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5849> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_7370> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_902> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_306> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1680> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_553> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_124> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2830> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4438> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8785> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8785> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_7056> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_446> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_42783> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_42783> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3683> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3200> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4712> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7070> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1217> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4179> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1539> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1571> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3412> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5786> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_943> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4037> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26547> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7675> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4183> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8330> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4000> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_501> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26838> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8070> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_2765> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3970> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_31689> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3929> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3929> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_8920> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3365> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7218> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5436> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6990> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1094> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3232> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1246> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4262> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3148> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2890> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_750> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7338> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6561> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_8063> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1570> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_31588> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2908> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7181> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1648> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1287> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3521> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_26840> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4803> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1321> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1250> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6681> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_36> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5468> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_32389> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1815> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1199> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7767> ) ( ?trait = "hidden gem" )
( ?movie = <http://example.org/m_1025> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1610> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2184> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4294> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_5022> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_905> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2596> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_46901> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2427> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3152> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2607> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6786> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2239> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_3485> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_63662> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2700> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_1291> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4105> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_4405> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_6331> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_7486> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2206> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_2612> ) ( ?trait = "classic" )
( ?movie = <http://example.org/m_25996> ) ( ?trait = "hidden gem" )
